COD_PROGETTO_COMPLESSO;DESCRIZIONE_PROGETTO_COMPLESSO;COD_TIPO_COMPLESSITA;DESCR_TIPO_COMPLESSITA;OC_CODICE_PROGRAMMA;x_CICLO;x_AMBITO;x_PROGRAMMA;QUERY;NOTE
PC00777ARIEFP1619/6;OPERATORE EDILE - SV LEV - IEFP TRIENNALE 2016 - 19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01464ARSP18-1052PROSEC/1;L'intervento Ãš articolato in attivitÃ  modulari individualizzabili e si rivolge a sei persone disabili segnalate da ASL 5 Spezzina.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01454ARSP18-1052PROSEC/2;Questa operazione, terza annualitÃ  di un percorso triennale,  si compone di quattro progetti ridefiniti sulla base dei bisogni dell'utenza.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01465ARGE18-1052PROSEC/1;ACCOGLIERE, FORMARE, ACCOMPAGNARE - 3Â° ANNO - ATTIVITA' 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01523ARIM18-2128-1F/1;FORMAZIONE PER I SERVIZI EDUCATIVI E DELLA TERZA ETA';OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01545ARIM18-2128-1F/2;AGGIORNAMENTO PER I PROFESSIONISTI DEL VERDE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01466ARGE18-1052PROSEC/10;DISABILITA' E MERCATO DEL LAVORO - 3Â°ANNO - ATTIVITA' 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01468ARGE18-1052PROSEC/6;CRESCERE PER LAVORARE - 3Â° ANNO - ATTIVITA' 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01457ARGE18-1052PROSEC/7;INCLUDERE PER COMPETERE - 3Â° ANNO - ATTIVITA' 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01458ARGE18-1052PROSEC/8;INTEGRARE PER CRESCERE - ANNO 3Â° - ATTIVITA' 3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01512ARIM18-2128-1F/3;AGGIORNAMENTO COMPETENZE LINGUISTICHE IN AMBITO PROFESSIONALE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01459ARGE18-1052PROSEC/3;JAK - JOB ACCESS KEY - 3Â° ANNO - ATTIVITA' 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01460ARGE18-1052PROSEC/4;3S - SKILL SCHOOL SUCCESS - 3Â° ANNO - ATTIVITA' 3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01475ARSP18-1173PROSEC/1;"L'operazione ""Rafforzare"" Ãš articolata in attivitÃ  modulari individualizzabili sulle esigenze di ciascun partecipante, si rivolge a 15 persone disabili segnalate dalla ASL 5 spezzina ed Ãš divisa in due progetti";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01472ARSP18-1173PROSEC/3;L'operazione Accanto Decimo si compone di 5 progetti destinati a 22 allievi in etÃ  compresa tra i 16 e i 25 anni, in possesso di certificazione Legge 104 e iscritti ad uno degli istituti scolastici superiori della Provincia.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00779ARIEFP1619/8;OPERATORE EDILE - IM - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01513ARIM18-2128-1F/4;LA PERSONA AL CENTRO;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01461ARGE18-2128-1F/1;FORMAZIONE E SVILUPPO  DELL'ORGANIZZAZIONE AZIENDALE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01589ARSV18-2128-1F/3;INTERNATIONAL SKILLS;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01462ARGE18-2128-1F/2;STRUMENTI PER IL MIGLIORAMENTO DEL COMPARTO PRODUZIONE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01580ARSV18-2128-1F/4;DIGITAL SKILLS;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01543ARGE18-2128-1F/3;RAFFORZARE LE COMPETENZE PER CRESCERE E INNOVARE - LINEA B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00780ARIEFP1619/9;OPERATORE DELLA RISTORAZIONE - SV LEV - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01581ARSV18-2128-1F/5;ICT LANGUAGE SKILLS;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00781ARIEFP1619/10;OPERATORE DEL BENESSERE (INDIRIZZO: ESTETICA E ACCONCIATURA) - SP - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00782ARIEFP1619/11;OPERATORE ELETTRICO - IM Ventimiglia - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01515ARGE18-2128-1F/6;FORMAZIONE PER IL POTENZIAMENTO DELLE CAPACITA' MANAGERIALI E TECNICHE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01516ARGE18-2128-1F/11;LANZA 2019 - ATTIVITA' B1 -;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01519ARGE18-2128-1F/12;AGGIORNAMENTO PER PROFESSIONISTI DELLE IMPRESE SOCIALI - ATTIVITA' B1 -;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00783ARIEFP1619/12;OPERATORE DELLA RISTORAZIONE - IM Sanremo - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00784ARIEFP1619/13;OPERATORE DI IMPIANTI TERMOIDRAULICI - SP - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01517ARGE18-2128-1F/16;SVILUPPO DELLE COMPETENZE TECNICO PROFESSIONALI DEI DIPENDENTI DI FONDA E SI4LIFE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01546ARGE18-2128-1F/17;3L - LIFE LONG LEARNING - LINEA B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01520ARGE18-2128-1F/19;AGGIORNAMENTO DELLE COMPETENZE DEI DIPENDENTI DI IGINO MAZZOLA S.P.A. - ATTIVITA' B1 -;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00785ARIEFP1619/14;OPERATORE DELLA RISTORAZIONE - SV VALB - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01521ARGE18-2128-1F/21;MANAGEMENT SKILLS - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01549ARGE18-2128-1F/22;LA SFIDA DEL BIM: PROGETTAZIONE STRUTTURALE ED IMPIANTISTICA CON IL SOFTWARE REVITÂ® - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01544ARGE18-2128-1F/24;LAVORO SOCIALE, LAVORO EDUCATIVO E NUOVE TECNOLOGIE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01510ARGE18-2128-1F/25;PERCORSI DI AGGIORNAMENTO DELLE COMPETENZE PER GLI OPERATORI SOCIALI - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01522ARGE18-2128-1F/26;PERCORSI DI AGGIORNAMENTO DELLE COMPETENZE PER GLI OPERATORI SOCIALI - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01518ARGE18-2128-1F/27;AGGIORNAMENTO COOPERATIVO: MISSION, INNOVAZIONE, ORGANIZZAZIONE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00749ARIEFP1518/12;OPERATORE DELLA RISTORAZIONE - IM Sanremo - IEFP TRIENNALE 2015-18;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01548ARGE18-2128-1F/28;AGGIORNAMENTO DEGLI OPERATORI DELL'AREA MINORI E DELL'AREA MADRE BAMBINO - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01528ARGE18-2128-1F/29;Sech development - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01530ARGE18-2128-1F/30;ENGLISH SKILLS - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01554ARGE18-2128-1F/32;BUSINESS ENGLISH - ATTIVITA' B3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01541ARGE18-2128-1F/33;BELLEZZA E BENESSERE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01511ARGE18-2128-1F/34;F.A.S.T. (Formazione in Azienda per Sviluppare Talenti) - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01524ARGE18-2128-1F/35;RAFFORZAMENTO DELLE COMPETENZE PROFESSIONALI DELL'OPERATORE DEL CALL CENTER - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01536ARGE18-2128-1F/37;MODELLAZIONE ARCHITETTONICA BIM - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01529ARGE18-2128-1F/39;PROGETTAZIONE BIM CON REVIT - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01509ARGE18-2128-1F/41;CRESCITA GLOBALE DELL'AZIENDA E DELLE SUE RISORSE -ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01531ARGE18-2128-1F/42;Aggiornare le risorse umane per supportare lo sviluppo aziendale - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00787ARIEFP1619/16;OPERATORE MECCANICO - SP - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01532ARGE18-2128-1F/43;I TRATTAMENTI DEL BENESSERE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00788ARIEFP1619/17;OPERATORE ALLA RIPARAZIONE DEI VEICOLI A MOTORE - SV PON - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01547ARGE18-2128-1F/45;OPERAZIONE BIM - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01555ARGE18-2128-1F/47;ICT & Management Skills - Azione B3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01533ARGE18-2128-1F/48;CRE.O. Crescita degli Operatori - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01525ARGE18-2128-1F/49;STIMA: Sistemi di Training Interno per Migliorare le Aziende - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00706ARGE15-869/20;PROFESSIONISTI A BORDO - LINEA 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01537ARGE18-2128-1F/40;LA SFIDA DEL BIM: PROGETTAZIONE ARCHITETTONICA STRUTTURALE ED IMPIANTISTICA CON IL SOFTWARE REVITÂ® E LA RESA REALISTICA DEL MODELLO CON LUMION - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00786ARIEFP1619/15;OP. AI SERVIZI DI PROMOZIONE E ACCOGLIENZA - IM Ventimiglia - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01572ARGE18-2128-1F/38;BUSINESS ENGLISH - ATTIVITA' B3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01542ARGE18-2128-1F/52;BIM NELLA PROGETTAZIONE DEGLI EDIFICI - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01539ARGE18-2128-1F/53;GESTIONE LAVORI CON METODOLOGIE DI PROJECT MANAGEMENT - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01540ARGE18-2128-1F/54;REVIT PER LA PROGETTAZIONE E L'ARCHITETTURA - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01534ARGE18-2128-1F/55;PERCORSI DI AGGIORNAMENTO DELLE COMPETENZE PER GLI OPERATORI SOCIALI -ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01535ARGE18-2128-1F/56;REVIT PER ARCHITETTI - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01563ARSP18-2128-1F/1;"L'operazione"" Custom Skills"" si compone di tre progetti rivolti ai dipendenti delle aziende partner.";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01611ARSP18-2128-1F/2;"L'operazione ""Strumenti per l'innovazione e la qualificazione dei processi aziendali"" si compone di cinque progetti rivolti ai dipendenti dell'azienda partner. Obiettivo dell'operazione Ãš aggiornare le competenze organizzative, gestionali, linguistiche e di processo per 126 lavoratori.";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01538ARGE18-2128-1F/57;AUTODESK REVIT 2018 PER L'ARCHITETTURA - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01583ARGE18-2128-1F/4;PRO - Q PERCORSI DI QUALITA' PER IL PERSONALE DEI SERVIZI - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01585ARSP18-2128-1F/3;"L'operazione ""Sviluppo di competenze per l'innovazione e la crescita"" si compone di 5 progetti per l'aggiornamento delle competenze di 72 dipendenti di LSCT su temi funzionali alla crescita professionale e aziendale, in particolare l'innovazione dei processi tramite applicativi specifici e sviluppo di competenze manageriali.";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01527ARGE18-2128-1F/63;Un'Altra Storia formazione - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01564ARGE18-2128-1F/64;"PROGETTO ""BUILDING INFORMATION MODELING"" (A) - LINEA B1";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01556ARGE18-2128-1F/65;"PROGETTO ""BUILDING INFORMATION MODELING"" (B) - LINEA B1";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00789ARIEFP1619/18;OPERATORE DEL LEGNO/ OPERATORE AMMINISTRATIVO SEGRETARIALE - SP - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01557ARGE18-2128-1F/67;Rafforzamento delle competenze tecnico-gestionali e linguistiche - Linea B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01558ARIM18-2128-2F/2;AGGIORNAMENTO DELLE COMPETENZE PER IL SETTORE SOCIO-EDUCATIVO;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01578ARIM18-2128-2F/3;AGGIORNAMENTO COMPETENZE CENTRO DI SOLIDARIETÃ L'ANCORA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01579ARIM18-2128-2F/5;AGGIORNAMENTO COMPETENZE COOP OMNIA - FUN SEVEN;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01566ARGE18-2128-2F-1010/1;AGGIORNAMENTO LINGUISTICO E PROFESSIONALE - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01567ARGE18-2128-2F-1010/2;Formazione innovativa come strumento del cambiamento - ATTIVITA' B 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01559ARGE18-2128-2F-1010/3;Ottimizzare l'organizzazione interna il posizionamento sul mercato le procedure la tecnica professionale - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01561ARGE18-2128-2F-1010/4;Sviluppo delle competenze professionali per la crescita aziendale -ATTIVITA' B1 -;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01562ARGE18-2128-2F-1010/5;Supporti per lo sviluppo di un nuovo business innovativo - ATTIVITA' B 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00708ARGE15-869/22;QUALIFICARE - LINEA 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01590ARGE18-2128-2F-1010/6;L'informatica nello studio professionale - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01574ARGE18-2128-2F-1010/8;Aggiornamento tecnico ed informatico specialistico - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01568ARGE18-2128-2F-1010/10;COMPETENCE DEVELOPMENT - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00790ARIEFP1619/19;OPERATORE DEL BENESSERE (ESTETICA)- GE LEV - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01573ARGE18-2128-2F-1010/11;Aggiornamento delle competenze per la cooperazione sociale - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01591ARGE18-2128-2F-1010/12;DIGITALIZZAZIONE DEI PROCESSI E DEI SERVIZI AZIENDALI- ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01592ARGE18-2128-2F-1010/14;PROGETTO BUILDING INFORMATION MODELING - 2 - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01575ARGE18-2128-2F-1010/16;SECH GROWTH - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01553ARGE18-2128-2F-1010/17;Migliorare le capacitÃ  di intervento (tra specializzazione e multitasking)- ATTIVITA' B 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01569ARGE18-2128-2F-1010/18;Aggiornamento professionale per le professioni sociali - ATTIVITA' B 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01570ARGE18-2128-2F-1010/19;AGGIORNAMENTO PER LO SVILUPPO E LA CRESCITA DELLE COMPETENZE -ATTIVITA' B1 -;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01586ARGE18-2128-2F-1010/20;FORMARSI PER CRESCERE INSIEME IN COOPERATIVA - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01587ARGE18-2128-2F-1010/21;"""CRESCITA Â SVILUPPO"" - ATTIVITA' B1";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01588ARGE18-2128-2F-1010/23;Il benessere organizzativo come leva strategica - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01577ARGE18-2128-2F-1010/24;Miglioramento delle competenze per il personale di A.S.Ter. S.p.A - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01584ARGE18-2128-2F-1010/25;GESTIRE IL PATRIMONIO della COOPERATIVA: sicurezza dei dati, informatica, privacy. - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01582ARGE18-2128-2F-1010/26;Valorizzazione del potenziale delle risorse di CMA-CGM Italy - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00791ARIEFP1619/20;OPERATORE ELETTRICO - GE LEV - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01593ARGE18-2128-2F-1010/27;PROGETTO BUILDING INFORMATION MODELING - 1 - ATIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01576ARGE18-2128-2F-1010/28;IMPIANTI PER L'EDILIZIA: TIPOLOGIE E CALCOLO DELLE PRESTAZIONI - 1 - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01616ARGE18-2128-1F/62;Formazione continua per i professionisti delle imprese sociali - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00792ARIEFP1619/21;OP. AI SERVIZI DI PROMOZIONE E ACCOGLIENZA - GE MET - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01760ARGE18-2128-2F-1010/7;SVILUPPO MANAGERIALE E TECNICO-INFORMATICO - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01617ARSP18-2128-2F-1010/3;"L'operazione ""Sviluppo cooperativo"" prevede la realizzazione di 2 progetti di aggiornamento della durata di 32 e 16 ore ciascuno dedicati complessivamente a 18 operatori della coop. soc. Beverino di ComunitÃ ";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01618ARSP18-2128-2F-1010/4;"L'operazione ""UPDATE - FORMAZIONE PER COOPERATIVE SOCIALI"" Ãš costituita da 4 progetti rivolti a dipendenti di coop soc. operanti sia nei servizi socio-educativi che in quelli socio-assistenziali con la finalitÃ  di potenziare le competenze per la propria mansione";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01606ARSP18-2128-2F-1010/6;L'operazione Edilizia 4.0 si compone di due progetti BIM BASE e BIM AVANZATO aventi la finalitÃ  di aggiornare le conoscenze tecniche e professionali dei progettisti convolti.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01619ARGE18-2128-2F-1133/2;Aggiornamento delle competenze per il settore informatico - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01620ARGE18-2128-2F-1133/5;Sviluppo Competenze e competitivitÃ  tramite la supervisione - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01621ARGE18-2128-2F-1133/4;IMPIANTI PER L'EDILIZIA: TIPOLOGIE E CALCOLO DELLE PRESTAZIONI - 2 - ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01624ARGE18-2128-2F-1133/6;IN.TE.SE. Innovazione Tecnologica e dei Servizi nel Sistema CNA -ATTIVITA' B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01622ARGE18-2128-2F-1133/7;Aggiornarsi per soddisfare il cliente - AttivitÃ  B1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00793ARIEFP1619/22;OPERATORE MECCANICO - GE LEV - IEFP TRIENNALE 2016-19;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
